|                 v                 |                   col1                    |
| __fd                              | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __fdin                            | Variable violates Hungarian naming rules. |
| __fdout                           | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __fdin                            | Variable violates Hungarian naming rules. |
| __offin                           | Variable violates Hungarian naming rules. |
| __fdout                           | Variable violates Hungarian naming rules. |
| __offout                          | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __fdout                           | Variable violates Hungarian naming rules. |
| __iov                             | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| handle_type                       | Variable violates Hungarian naming rules. |
| handle_bytes                      | Variable violates Hungarian naming rules. |
| pid                               | Variable violates Hungarian naming rules. |
| l_pid                             | Variable violates Hungarian naming rules. |
| l_pid                             | Variable violates Hungarian naming rules. |
| __pad0                            | Variable violates Hungarian naming rules. |
| st_gid                            | Variable violates Hungarian naming rules. |
| st_uid                            | Variable violates Hungarian naming rules. |
| st_mode                           | Variable violates Hungarian naming rules. |
| __pad0                            | Variable violates Hungarian naming rules. |
| st_gid                            | Variable violates Hungarian naming rules. |
| st_uid                            | Variable violates Hungarian naming rules. |
| st_mode                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __advise                          | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __advise                          | Variable violates Hungarian naming rules. |
| __file                            | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __file                            | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __file                            | Variable violates Hungarian naming rules. |
| __oflag                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __file                            | Variable violates Hungarian naming rules. |
| __oflag                           | Variable violates Hungarian naming rules. |
| __file                            | Variable violates Hungarian naming rules. |
| __oflag                           | Variable violates Hungarian naming rules. |
| __file                            | Variable violates Hungarian naming rules. |
| __oflag                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __cmd                             | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __cmd                             | Variable violates Hungarian naming rules. |
| stx_dio_offset_align              | Variable violates Hungarian naming rules. |
| stx_dio_mem_align                 | Variable violates Hungarian naming rules. |
| stx_dev_minor                     | Variable violates Hungarian naming rules. |
| stx_dev_major                     | Variable violates Hungarian naming rules. |
| stx_rdev_minor                    | Variable violates Hungarian naming rules. |
| stx_rdev_major                    | Variable violates Hungarian naming rules. |
| stx_gid                           | Variable violates Hungarian naming rules. |
| stx_uid                           | Variable violates Hungarian naming rules. |
| stx_nlink                         | Variable violates Hungarian naming rules. |
| stx_blksize                       | Variable violates Hungarian naming rules. |
| stx_mask                          | Variable violates Hungarian naming rules. |
| tv_nsec                           | Variable violates Hungarian naming rules. |
| __dirfd                           | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __mask                            | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __path                            | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __path                            | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __path                            | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __path                            | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __path                            | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __path                            | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __path                            | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __mask                            | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __file                            | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __flag                            | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __file                            | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __file                            | Variable violates Hungarian naming rules. |
| __mode                            | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __flag                            | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __flag                            | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __buf                             | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __buf                             | Variable violates Hungarian naming rules. |
| __mhdr                            | Variable violates Hungarian naming rules. |
| __cmsg                            | Variable violates Hungarian naming rules. |
| l_linger                          | Variable violates Hungarian naming rules. |
| l_onoff                           | Variable violates Hungarian naming rules. |
| gid                               | Variable violates Hungarian naming rules. |
| pid                               | Variable violates Hungarian naming rules. |
| cmsg_type                         | Variable violates Hungarian naming rules. |
| cmsg_level                        | Variable violates Hungarian naming rules. |
| msg_flags                         | Variable violates Hungarian naming rules. |
| msg_control                       | Variable violates Hungarian naming rules. |
| msg_iov                           | Variable violates Hungarian naming rules. |
| msg_namelen                       | Variable violates Hungarian naming rules. |
| msg_name                          | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __fdtype                          | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __how                             | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __n                               | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __level                           | Variable violates Hungarian naming rules. |
| __optname                         | Variable violates Hungarian naming rules. |
| __optval                          | Variable violates Hungarian naming rules. |
| __optlen                          | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __level                           | Variable violates Hungarian naming rules. |
| __optname                         | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __vmessages                       | Variable violates Hungarian naming rules. |
| __vlen                            | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __tmo                             | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __message                         | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __vmessages                       | Variable violates Hungarian naming rules. |
| __vlen                            | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __message                         | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __buf                             | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __addr_len                        | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __buf                             | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __buf                             | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __len                             | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __len                             | Variable violates Hungarian naming rules. |
| __domain                          | Variable violates Hungarian naming rules. |
| __type                            | Variable violates Hungarian naming rules. |
| __protocol                        | Variable violates Hungarian naming rules. |
| __domain                          | Variable violates Hungarian naming rules. |
| __type                            | Variable violates Hungarian naming rules. |
| __protocol                        | Variable violates Hungarian naming rules. |
| msg_len                           | Variable violates Hungarian naming rules. |
| __name                            | Variable violates Hungarian naming rules. |
| (unnamed bitfield)                | Variable violates Hungarian naming rules. |
| (unnamed bitfield)                | Variable violates Hungarian naming rules. |
| (unnamed bitfield)                | Variable violates Hungarian naming rules. |
| (unnamed bitfield)                | Variable violates Hungarian naming rules. |
| (unnamed bitfield)                | Variable violates Hungarian naming rules. |
| (unnamed bitfield)                | Variable violates Hungarian naming rules. |
| (unnamed bitfield)                | Variable violates Hungarian naming rules. |
| (unnamed bitfield)                | Variable violates Hungarian naming rules. |
| (unnamed bitfield)                | Variable violates Hungarian naming rules. |
| (unnamed bitfield)                | Variable violates Hungarian naming rules. |
| (unnamed bitfield)                | Variable violates Hungarian naming rules. |
| tai                               | Variable violates Hungarian naming rules. |
| shift                             | Variable violates Hungarian naming rules. |
| status                            | Variable violates Hungarian naming rules. |
| modes                             | Variable violates Hungarian naming rules. |
| __clock_id                        | Variable violates Hungarian naming rules. |
| __utx                             | Variable violates Hungarian naming rules. |
| tm_zone                           | Variable violates Hungarian naming rules. |
| tm_isdst                          | Variable violates Hungarian naming rules. |
| tm_yday                           | Variable violates Hungarian naming rules. |
| tm_wday                           | Variable violates Hungarian naming rules. |
| tm_year                           | Variable violates Hungarian naming rules. |
| tm_mon                            | Variable violates Hungarian naming rules. |
| tm_mday                           | Variable violates Hungarian naming rules. |
| tm_hour                           | Variable violates Hungarian naming rules. |
| tm_min                            | Variable violates Hungarian naming rules. |
| tm_sec                            | Variable violates Hungarian naming rules. |
| __string                          | Variable violates Hungarian naming rules. |
| __ts                              | Variable violates Hungarian naming rules. |
| __base                            | Variable violates Hungarian naming rules. |
| __ts                              | Variable violates Hungarian naming rules. |
| __base                            | Variable violates Hungarian naming rules. |
| __value                           | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __clock_id                        | Variable violates Hungarian naming rules. |
| __pid                             | Variable violates Hungarian naming rules. |
| __clock_id                        | Variable violates Hungarian naming rules. |
| __clock_id                        | Variable violates Hungarian naming rules. |
| __flags                           | Variable violates Hungarian naming rules. |
| __req                             | Variable violates Hungarian naming rules. |
| __rem                             | Variable violates Hungarian naming rules. |
| __clock_id                        | Variable violates Hungarian naming rules. |
| __tp                              | Variable violates Hungarian naming rules. |
| __clock_id                        | Variable violates Hungarian naming rules. |
| __tp                              | Variable violates Hungarian naming rules. |
| __clock_id                        | Variable violates Hungarian naming rules. |
| __res                             | Variable violates Hungarian naming rules. |
| __requested_time                  | Variable violates Hungarian naming rules. |
| __remaining                       | Variable violates Hungarian naming rules. |
| __year                            | Variable violates Hungarian naming rules. |
| __tp                              | Variable violates Hungarian naming rules. |
| __tp                              | Variable violates Hungarian naming rules. |
| __timer                           | Variable violates Hungarian naming rules. |
| __tp                              | Variable violates Hungarian naming rules. |
| __timer                           | Variable violates Hungarian naming rules. |
| __timer                           | Variable violates Hungarian naming rules. |
| __tp                              | Variable violates Hungarian naming rules. |
| __tp                              | Variable violates Hungarian naming rules. |
| __tp                              | Variable violates Hungarian naming rules. |
| __timer                           | Variable violates Hungarian naming rules. |
| getdate_err                       | Variable violates Hungarian naming rules. |
| daylight                          | Variable violates Hungarian naming rules. |
| __daylight                        | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __file                            | Variable violates Hungarian naming rules. |
| __fd                              | Variable violates Hungarian naming rules. |
| __file                            | Variable violates Hungarian naming rules. |
| __file                            | Variable violates Hungarian naming rules. |
| __value                           | Variable violates Hungarian naming rules. |
| __delta                           | Variable violates Hungarian naming rules. |
| __olddelta                        | Variable violates Hungarian naming rules. |
| __tv                              | Variable violates Hungarian naming rules. |
| __tz                              | Variable violates Hungarian naming rules. |
| tz_dsttime                        | Variable violates Hungarian naming rules. |
| tz_minuteswest                    | Variable violates Hungarian naming rules. |
| curl                              | Variable violates Hungarian naming rules. |
| curl                              | Variable violates Hungarian naming rules. |
| buffer                            | Variable violates Hungarian naming rules. |
| n                                 | Variable violates Hungarian naming rules. |
| curl                              | Variable violates Hungarian naming rules. |
| buffer                            | Variable violates Hungarian naming rules. |
| n                                 | Variable violates Hungarian naming rules. |
| curl                              | Variable violates Hungarian naming rules. |
| curl                              | Variable violates Hungarian naming rules. |
| curl                              | Variable violates Hungarian naming rules. |
| curl                              | Variable violates Hungarian naming rules. |
| curl                              | Variable violates Hungarian naming rules. |
| curl                              | Variable violates Hungarian naming rules. |
| flags                             | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| h                                 | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| h                                 | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| sockfd                            | Variable violates Hungarian naming rules. |
| sockp                             | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| milliseconds                      | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| running_handles                   | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| s                                 | Variable violates Hungarian naming rules. |
| ev_bitmask                        | Variable violates Hungarian naming rules. |
| running_handles                   | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| s                                 | Variable violates Hungarian naming rules. |
| running_handles                   | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| msgs_in_queue                     | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| running_handles                   | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| extra_nfds                        | Variable violates Hungarian naming rules. |
| timeout_ms                        | Variable violates Hungarian naming rules. |
| ret                               | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| extra_nfds                        | Variable violates Hungarian naming rules. |
| timeout_ms                        | Variable violates Hungarian naming rules. |
| ret                               | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| read_fd_set                       | Variable violates Hungarian naming rules. |
| write_fd_set                      | Variable violates Hungarian naming rules. |
| exc_fd_set                        | Variable violates Hungarian naming rules. |
| max_fd                            | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| curl_handle                       | Variable violates Hungarian naming rules. |
| multi_handle                      | Variable violates Hungarian naming rules. |
| curl_handle                       | Variable violates Hungarian naming rules. |
| fd                                | Variable violates Hungarian naming rules. |
| easy_handle                       | Variable violates Hungarian naming rules. |
| whatever                          | Variable violates Hungarian naming rules. |
| handle                            | Variable violates Hungarian naming rules. |
| flags                             | Variable violates Hungarian naming rules. |
| handle                            | Variable violates Hungarian naming rules. |
| flags                             | Variable violates Hungarian naming rules. |
| in                                | Variable violates Hungarian naming rules. |
| handle                            | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| flags                             | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| easy                              | Variable violates Hungarian naming rules. |
| origin                            | Variable violates Hungarian naming rules. |
| request                           | Variable violates Hungarian naming rules. |
| easy                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| origin                            | Variable violates Hungarian naming rules. |
| request                           | Variable violates Hungarian naming rules. |
| hout                              | Variable violates Hungarian naming rules. |
| anchor                            | Variable violates Hungarian naming rules. |
| origin                            | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| curl                              | Variable violates Hungarian naming rules. |
| curl                              | Variable violates Hungarian naming rules. |
| buffer                            | Variable violates Hungarian naming rules. |
| sent                              | Variable violates Hungarian naming rules. |
| flags                             | Variable violates Hungarian naming rules. |
| curl                              | Variable violates Hungarian naming rules. |
| buffer                            | Variable violates Hungarian naming rules. |
| recv                              | Variable violates Hungarian naming rules. |
| metap                             | Variable violates Hungarian naming rules. |
| flags                             | Variable violates Hungarian naming rules. |
| age                               | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| buffer                            | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| buffer                            | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| fd                                | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| buffer                            | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| buffer                            | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| fd                                | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| handle                            | Variable violates Hungarian naming rules. |
| bitmask                           | Variable violates Hungarian naming rules. |
| share                             | Variable violates Hungarian naming rules. |
| share                             | Variable violates Hungarian naming rules. |
| unused                            | Variable violates Hungarian naming rules. |
| list                              | Variable violates Hungarian naming rules. |
| list                              | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| avail                             | Variable violates Hungarian naming rules. |
| config                            | Variable violates Hungarian naming rules. |
| string                            | Variable violates Hungarian naming rules. |
| length                            | Variable violates Hungarian naming rules. |
| handle                            | Variable violates Hungarian naming rules. |
| string                            | Variable violates Hungarian naming rules. |
| length                            | Variable violates Hungarian naming rules. |
| outlength                         | Variable violates Hungarian naming rules. |
| string                            | Variable violates Hungarian naming rules. |
| length                            | Variable violates Hungarian naming rules. |
| handle                            | Variable violates Hungarian naming rules. |
| string                            | Variable violates Hungarian naming rules. |
| length                            | Variable violates Hungarian naming rules. |
| variable                          | Variable violates Hungarian naming rules. |
| form                              | Variable violates Hungarian naming rules. |
| form                              | Variable violates Hungarian naming rules. |
| arg                               | Variable violates Hungarian naming rules. |
| httppost                          | Variable violates Hungarian naming rules. |
| last_post                         | Variable violates Hungarian naming rules. |
| headers                           | Variable violates Hungarian naming rules. |
| take_ownership                    | Variable violates Hungarian naming rules. |
| subparts                          | Variable violates Hungarian naming rules. |
| arg                               | Variable violates Hungarian naming rules. |
| filename                          | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| encoding                          | Variable violates Hungarian naming rules. |
| mimetype                          | Variable violates Hungarian naming rules. |
| filename                          | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| mime                              | Variable violates Hungarian naming rules. |
| mime                              | Variable violates Hungarian naming rules. |
| easy                              | Variable violates Hungarian naming rules. |
| s1                                | Variable violates Hungarian naming rules. |
| s2                                | Variable violates Hungarian naming rules. |
| s1                                | Variable violates Hungarian naming rules. |
| s2                                | Variable violates Hungarian naming rules. |
| feature_names                     | Variable violates Hungarian naming rules. |
| gsasl_version                     | Variable violates Hungarian naming rules. |
| hyper_version                     | Variable violates Hungarian naming rules. |
| zstd_version                      | Variable violates Hungarian naming rules. |
| zstd_ver_num                      | Variable violates Hungarian naming rules. |
| capath                            | Variable violates Hungarian naming rules. |
| cainfo                            | Variable violates Hungarian naming rules. |
| quic_version                      | Variable violates Hungarian naming rules. |
| nghttp2_version                   | Variable violates Hungarian naming rules. |
| nghttp2_ver_num                   | Variable violates Hungarian naming rules. |
| brotli_version                    | Variable violates Hungarian naming rules. |
| brotli_ver_num                    | Variable violates Hungarian naming rules. |
| libssh_version                    | Variable violates Hungarian naming rules. |
| iconv_ver_num                     | Variable violates Hungarian naming rules. |
| libidn                            | Variable violates Hungarian naming rules. |
| ares_num                          | Variable violates Hungarian naming rules. |
| ares                              | Variable violates Hungarian naming rules. |
| libz_version                      | Variable violates Hungarian naming rules. |
| ssl_version                       | Variable violates Hungarian naming rules. |
| features                          | Variable violates Hungarian naming rules. |
| host                              | Variable violates Hungarian naming rules. |
| version_num                       | Variable violates Hungarian naming rules. |
| version                           | Variable violates Hungarian naming rules. |
| internals                         | Variable violates Hungarian naming rules. |
| certinfo                          | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| includeSubDomains                 | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| key                               | Variable violates Hungarian naming rules. |
| addrlen                           | Variable violates Hungarian naming rules. |
| protocol                          | Variable violates Hungarian naming rules. |
| socktype                          | Variable violates Hungarian naming rules. |
| family                            | Variable violates Hungarian naming rules. |
| b_data                            | Variable violates Hungarian naming rules. |
| flags                             | Variable violates Hungarian naming rules. |
| gid                               | Variable violates Hungarian naming rules. |
| uid                               | Variable violates Hungarian naming rules. |
| perm                              | Variable violates Hungarian naming rules. |
| filename                          | Variable violates Hungarian naming rules. |
| target                            | Variable violates Hungarian naming rules. |
| group                             | Variable violates Hungarian naming rules. |
| user                              | Variable violates Hungarian naming rules. |
| time                              | Variable violates Hungarian naming rules. |
| userp                             | Variable violates Hungarian naming rules. |
| showfilename                      | Variable violates Hungarian naming rules. |
| more                              | Variable violates Hungarian naming rules. |
| contentheader                     | Variable violates Hungarian naming rules. |
| contenttype                       | Variable violates Hungarian naming rules. |
| buffer                            | Variable violates Hungarian naming rules. |
| contents                          | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| next                              | Variable violates Hungarian naming rules. |
| next                              | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zQueryFunc                        | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zGeom                             | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zSchema                           | Variable violates Hungarian naming rules. |
| mFlags                            | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zSchema                           | Variable violates Hungarian naming rules. |
| mFlags                            | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zDb                               | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zSchema                           | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zSchema                           | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| idx                               | Variable violates Hungarian naming rules. |
| iScanStatusOp                     | Variable violates Hungarian naming rules. |
| flags                             | Variable violates Hungarian naming rules. |
| idx                               | Variable violates Hungarian naming rules. |
| iScanStatusOp                     | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| iCons                             | Variable violates Hungarian naming rules. |
| bHandle                           | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| op                                | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zDb                               | Variable violates Hungarian naming rules. |
| eMode                             | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zDb                               | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| N                                 | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| iErrCode                          | Variable violates Hungarian naming rules. |
| zFormat                           | Variable violates Hungarian naming rules. |
| zGlob                             | Variable violates Hungarian naming rules. |
| zStr                              | Variable violates Hungarian naming rules. |
| cEsc                              | Variable violates Hungarian naming rules. |
| zGlob                             | Variable violates Hungarian naming rules. |
| zStr                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| zDestName                         | Variable violates Hungarian naming rules. |
| zSourceName                       | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| op                                | Variable violates Hungarian naming rules. |
| resetFlg                          | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| op                                | Variable violates Hungarian naming rules. |
| resetFlg                          | Variable violates Hungarian naming rules. |
| op                                | Variable violates Hungarian naming rules. |
| resetFlag                         | Variable violates Hungarian naming rules. |
| op                                | Variable violates Hungarian naming rules. |
| resetFlag                         | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| N                                 | Variable violates Hungarian naming rules. |
| C                                 | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| zIn                               | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| zIn                               | Variable violates Hungarian naming rules. |
| N                                 | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| zFormat                           | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| zFormat                           | Variable violates Hungarian naming rules. |
